id,name,kana,area,category,lat,lng,zoom,url,image,description,電話番号,住所,アクセス,営業時間,定休日,料金,決済方法,駐車場,駐車場：大型バスの駐車,ウェブサイト,駐車場：台数,関連資料,駐車場：備考,備考,オンライン予約,メールアドレス,similar1,similar2,similar3,dissimilar1,dissimilar2,dissimilar3
detail_1536,西山公園のツツジ,にしやまこうえんのつつじ,"丹南,鯖江市","自然・公園,紅葉",35.950982454181144,136.18168473243713,17,https://www.fuku-e.com/spot/detail_1536.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1536/1536_4_l.jpg,約5万本が咲き乱れる日本海側髄一のつつじの名所。毎年5月上旬、つつじまつりが行われ多くの人で賑わいます。他にも園内には、芝生広場やアスレチックス広場、日本庭園など子供も大人も楽しめるスポットがいっぱいです。展望台からは、さばえ市街地はもちろ…,"鯖江市公園管理事務所
0778-51-1001",福井県鯖江市桜町3-7-20,福井鉄道西山公園駅から徒歩約1分/JR鯖江駅から徒歩約20分/北陸自動車道鯖江ICから車で約5分,入園自由,年中無休,無料,,あり,,"https://www.city.sabae.fukui.jp/kurashi_tetsuduki/doro_kasen_koen/koen/nishiyama/koen-tsutsuji.html,https://www.fuku-e.com/event/detail_5952.html",30,,,,,,detail_1535,detail_1590,detail_1537,detail_5713,detail_1640,detail_1138
detail_1537,西山公園の桜,にしやまこうえんのさくら,"丹南,鯖江市","自然・公園,桜",35.9508723,136.1828278,16,https://www.fuku-e.com/spot/detail_1537.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1537/1537_1_l.jpg,古くから花の名所として知られ、約1000本の桜が咲き誇ります。他にも園内には、芝生広場やアスレチックス広場、日本庭園、など子供も大人も楽しめるスポットがいっぱいです。展望台からは、さばえ市街地はもちろん、遠く白山連峰の眺望も楽しめます。,"鯖江市公園管理事務所
0778-51-1001",福井県鯖江市桜町3-7-21,福井鉄道西山公園駅から徒歩約1分/JR鯖江駅から徒歩約20分/北陸自動車道鯖江ICから車で約5分,入園自由,年中無休,無料,,あり,,https://www.city.sabae.fukui.jp/kurashi_tetsuduki/doro_kasen_koen/koen/nishiyama/nishiyama-sakura.html,30,,,,,,detail_1538,detail_1536,detail_1515,detail_5713,detail_2017,detail_1667
detail_1538,西山公園の紅葉,にしやまこうえんのこうよう,"丹南,鯖江市","自然・公園,紅葉",35.951793,136.182227,16,https://www.fuku-e.com/spot/detail_1538.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1538/1538_1_l.jpg,桜、つつじ、紅葉の名所として知られる公園には約1600本ものもみじが植えられており、秋になると公園全体が赤く鮮やかに色づきます。他にも園内には、芝生広場やアスレチックス広場、日本庭園、など子供も大人も楽しめるスポットがいっぱいです。展望台から…,"鯖江市公園管理事務所
0778-51-1001",福井県鯖江市桜町3-7-22,福井鉄道西山公園駅から徒歩約1分/JR鯖江駅から徒歩約20分/北陸自動車道鯖江ICから車で約5分,入園自由,年中無休,無料,,あり,,"https://www.city.sabae.fukui.jp/kurashi_tetsuduki/doro_kasen_koen/koen/nishiyama/nishiyama-momiji.html,https://www.city.sabae.fukui.jp/kurashi_tetsuduki/doro_kasen_koen/koen/nishiyama/KoenJutaku0120221021.html",30,,,,,,detail_1537,detail_1524,detail_1535,detail_5713,detail_6102,detail_5811
detail_1540,花はす,はなはす,"丹南,南越前町",自然・公園,35.823233,136.213466,16,https://www.fuku-e.com/spot/detail_1540.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1540/1540_1_l.jpg,7月から8月の見頃には、ピンクに染まった可憐な花びらを咲かせます。全国有数の花はす生産地でもあり、近隣の花はす公園では、シーズンになると世界中の美しい花はすを鑑賞することができます。,"南越前町南条観光協会 0778-47-3414
南条蓮生産組合 0778-47-2440",福井県南越前町堂宮,北陸自動車道今庄ICから車で15分/南条SICから車で5分,,,,,,,,,,,,,,detail_1437,detail_1604,detail_1546,detail_5713,detail_4900,detail_1640
detail_1541,バンビライン,ばんびらいん,"永平寺・奥越,勝山市",,36.055992,136.490692,16,https://www.fuku-e.com/spot/detail_1541.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1541/1541_1_l.jpg,バンビラインは、標高300ｍ、えちぜん鉄道勝山駅裏から比島観音まで約3キロメートル、2時間30分の手頃なハイキング登山道として人気があります。春は、沿道に可憐な花として知られるカタクリが群生し、新緑や眼下のパノラマは訪れる人々の心の癒しの場を提供…,遅羽公民館 0779-88-0364,福井県勝山市遅羽町,"中部縦貫自動車道勝山ICから車で10分
えちぜん鉄道勝山駅から徒歩1分",,,無料,,あり,,,約30,,,詳しい問い合わせは、勝山市遅羽公民館まで,,,detail_1425,detail_5101,detail_1502,detail_1667,detail_5713,detail_1597
detail_1542,日野山,ひのさん,"丹南,越前市","自然・公園,山・川・湖",35.859689,136.207138,16,https://www.fuku-e.com/spot/detail_1542.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1542/1542_1_l.jpg,越前市と南越前町の境に位置し、養老2年(718)に高僧泰澄大師によって開かれたといわれています。古来から信仰の山であり、山頂には日野神社奥宮があります。姿が美しく、紫式部や松平春嶽、与謝野晶子も歌に詠んでいます。また、松尾芭蕉の「奥の細道」にも…,越前市観観光誘客課：0778-22-3007,福井県越前市(登山口:中平吹町･荒谷町･宮谷町･菅谷町),JR武生駅から車で15分/北陸自動車道武生ICから車で15分,,,,,,,,,,,,,,detail_1101,detail_1085,detail_1050,detail_1619,detail_1176,detail_4908
detail_1543,福井総合植物園プラントピア,ふくいそうごうしょくぶつえんぷらんとぴあ,"丹南,越前町","自然・公園,花,桜,紅葉,動植物園・水族館・テーマパーク,ガイド",35.968775,136.118901,16,https://www.fuku-e.com/spot/detail_1543.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1543/1543_2_l.jpg,"日本海側最大規模の25ヘクタール広さを持つ植物園です。自然の地形を生かした植物園であり、植物館を併設しています。来園者に分かりやすいように、園内には、サクラ園、ドングリ園、ロックガーデンなど計35の植物コーナーが設けられ、計3,000種の植物が植え…",0778-34-1120,福井県越前町朝日17-3-1,"★公共交通機関の場合：福井鉄道神明駅下車　福鉄バス鯖浦線乗車約15分～朝日バス停下車後徒歩10分
★車の場合：北陸自動車道鯖江I.Cから約30分",9:00～17:00(入園受付は16時まで),毎週火曜日(祝日の場合はその翌日)、年末年始,"大人310円、高校生・中学生200円、小学生100円
団体料金有り（30名以上）

※　障がい者料金について
身体障害者手帳、精神障害者福祉手帳、療育手帳などお持ちの方が施設をご利用される場合、受付時に手帳をご提示頂くことで、障がい者料金をご利用になれます。また、歩行困難な方、介助が必要な方は、お付き添いの方１名様まで、入園無料となります。",,あり,,"http://www.fukui-bot.jp/,https://www.echizenkk.jp/plantpia,https://www.facebook.com/fukuibotanicalgarden/",,,,,,,detail_1428,detail_5166,detail_1535,detail_5713,detail_1025,detail_1640
detail_1544,部子山,へこさん,"丹南,池田町","自然・公園,山・川・湖",35.887502887158504,136.4350461959839,16,https://www.fuku-e.com/spot/detail_1544.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1544/1544_4_l.jpg,"標高1,464m。女性的風貌をもつおおらかな山で、山頂付近の駐車場から山頂まで徒歩20分ほどで行くことができます。山頂からの眺めはよく、天気の良い日は日本海まで望めます。また、秋はブナの原生林が紅葉します（例年10月2週～3週ごろ） 。※2023年は5月2日(…",(一財)池田屋DMO準備室 0778-44-8060,福井県池田町(池田町と大野市にまたがる山),北陸自動車道「武生IC」または「鯖江IC」から車で85分/北陸自動車道「福井IC」から車で90分,,冬期(11月下旬～5月末頃)通行止め,,,あり,,"https://www.e-ikeda.jp/see/p004019.html,https://bimeguri.jp/news/1553/",8,,,,,,detail_1530,detail_1526,detail_5301,detail_5713,detail_1102,detail_4900
detail_1545,松岡公園,まつおかこうえん,"永平寺・奥越,永平寺町","自然・公園,桜",36.08962,136.300436,16,https://www.fuku-e.com/spot/detail_1545.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1545/1545_1_l.jpg,松岡の街並みと九頭竜川周辺の景色を望む小高い丘に立地。城下町形成の特徴である「松岡12曲り」を眺めることもできます。公園内には6世紀末の円墳『春日山古墳』があり見学可能。春は桜の名所としても親しまれています。,永平寺町建設課 0776-61-3948,福井県永平寺町松岡室,えちぜん鉄道「松岡駅」下車徒歩10分/北陸自動車道福井北ICから車で5分,,,,,あり,,,,,,,,,detail_1445,detail_4864,detail_1515,detail_2017,detail_5811,detail_2120
detail_1546,萬徳寺の五色椿,まんとくじのごしきつばき,"若狭路,小浜市","歴史・文化・史跡,寺社仏閣",35.468833,135.7853,16,https://www.fuku-e.com/spot/detail_1546.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1546/1546_1_l.jpg,1本のツバキの木に5色の花が咲くのは全国でも珍しい。遠方から足を運ぶ人も多く、参拝者の目を楽しませています。(3月中旬～下旬頃),萬徳寺 0770-56-2308,福井県小浜市金屋74-23,JR東小浜駅から車で10分/舞鶴若狭自動車道小浜ICから車で約15分,8:30～17:00,,,,あり,,,,,,,,,detail_1540,detail_1534,detail_1465,detail_5713,detail_4952,detail_1176
detail_1547,萬徳寺の山もみじ,まんとくじのやまもみじ,"若狭路,小浜市","自然・公園,山・川・湖,歴史・文化・史跡,寺社仏閣",35.468833,135.7853,16,https://www.fuku-e.com/spot/detail_1547.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1547/1547_1_l.jpg,山もみじの朱が、枯山水の庭園に見事に映え、訪れる人たちの目をなごませてくれます。本尊、木造阿弥陀如来坐像や絹本箸色弥勒菩薩図像は見ごたえ十分。,萬徳寺 0770-56-2308,福井県小浜市金屋74-23,"JR東小浜駅から車で10分/舞鶴若狭自動車道小浜ICから車で約15分
",8:30～17:00,,,,,,,,,,,,,detail_1114,detail_1093,detail_1119,detail_2017,detail_5713,detail_5988
detail_1548,三方石観世音のしだれ桜,みかたいしかんぜおんのしだれざくら,"若狭路,若狭町","自然・公園,桜,歴史・文化・史跡,寺社仏閣",35.561687,135.914692,16,https://www.fuku-e.com/spot/detail_1548.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1548/1548_1_l.jpg,本尊の観音菩薩像には右手がなく、昔、弘法大師が一夜で観音像を彫ったが、鶏が夜明けを告げてしまったので右の手首だけを残して下山したと伝えられている。そのため手足の不自由な方にご利益があるという。4月中旬には参道にしだれ桜が咲き乱れる。,三方石観世音事務所 0770-45-0017,福井県若狭町三方22-1,JR三方駅から徒歩約15分/舞鶴若狭自動車道三方五湖ICから車で約15分,入館無料,無休,入館無料,,あり,,http://www.town.fukui-wakasa.lg.jp/kankou/category/page.asp?Page=38,,,,,,,detail_1033,detail_1110,detail_4998,detail_1619,detail_1314,detail_5979
detail_1549,神子の山桜,みこのやまざくら,"若狭路,若狭町","自然・公園,山・川・湖,桜",35.621723,135.838751,16,https://www.fuku-e.com/spot/detail_1549.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1549/1549_1_l.jpg,常神半島に位置する神子に県の名勝、神子の山桜が約300本見事な並木をつくっています。日本海とのコントラストが見事です。,(一社)若狭三方五湖観光協会 0770-45-0113,福井県若狭町神子,JR三方駅から常神行きバス「神子」下車すぐ/舞鶴若狭自動車道三方五湖スマートICから車約30分,,,,,,,,,,,,,,detail_5163,detail_6023,detail_1512,detail_5979,detail_2017,detail_1619
detail_1550,明光寺の大イチョウ,みょうこうじのおおいちょう,"丹南,越前市","歴史・文化・史跡,寺社仏閣",35.935272,136.248009,16,https://www.fuku-e.com/spot/detail_1550.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1550/1550_1_l.jpg,明光寺の大イチョウは、境内西側にある雌株のイチョウの大木で、県の天然記念物に指定されています。目通し幹周は5.5m、枝張り約20m、樹高26mです。,,福井県越前市西庄境町10-18,JR武生駅から福鉄バス水間線「西庄境」下車すぐ,,,,,,,,,,,,,,detail_1551,detail_5542,detail_1517,detail_5811,detail_4311,detail_1619
detail_1551,妙祐寺,みょうゆうじ,"若狭路,小浜市","自然・公園,桜,歴史・文化・史跡,寺社仏閣",35.453141,135.706262,16,https://www.fuku-e.com/spot/detail_1551.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1551/1551_3_l.jpg,市の天然記念物に指定されているしだれ桜が有名で、開花の時期になるとライトアップされ多くの見物客で賑わいます。この桜は、高さ17mで幹周りは3m。同寺の檀家が約130年前に、山梨県の日蓮宗総本山久遠寺に参拝した際、苗木を持ち帰り、植樹したと伝えられ…,"妙祐寺 0770-58-0280
(一社)若狭おばま観光協会 0770-52-3844",福井県小浜市中井13-60,JR小浜駅から車で15分/舞鶴若狭自動車道小浜ICから車で約20分,,,,,,,https://www.wakasa-obama.jp/sakura/,,,,,,,detail_1515,detail_1537,detail_1117,detail_2017,detail_5713,detail_1619
detail_1552,夜叉ヶ池の紅葉,やしゃがいけのこうよう,"丹南,南越前町","自然・公園,紅葉",35.672523,136.290105,16,https://www.fuku-e.com/spot/detail_1552.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1552/1552_2_l.jpg,山登りの疲れを周りの景色が全て癒してくれる。夜叉ヶ池の紅葉は、情熱的で、それでいてすがすがしい。,(一社)南越前町今庄観光協会 0778-45-0074,福井県南越前町岩谷,"(登山口まで)
JR今庄駅から車で35分/北陸自動車道今庄ICから車で40分",,,,,,,http://www.imajo-syuku.com/,,,,,,,detail_1508,detail_4701,detail_4462,detail_5713,detail_1640,detail_1667
detail_1553,ゆりの里公園ユリーム春江,ゆりのさとこうえん,"あわら・坂井・福井市,坂井市","自然・公園,花",36.148626,136.188185,14,https://www.fuku-e.com/spot/detail_1553.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1553/1553_1_l.jpg,ユリを中心とした夢ある施設で、毎年6月には色とりどりのユリの花が咲き誇り、ユリを愛でるイベント「ゆりフェスタ」が開催されます。園内には、農産物直売「ゆりいち」やレストランがあり、坂井市のきれいな水で作られた農作物を味わいいただけます。また、…,0776-58-0100,福井県坂井市春江町石塚21-2-3,JR春江駅から車で15分/北陸自動車道丸岡ICから車で20分,"　9:00~21:30
(ゆりいち、Café Lilyはお問合せ下さい)",火曜(6月は無休),無料,,あり,9,"http://www.yurinosato.com/,https://yurinosato.com/dogrun/",184,,,,,mailto:info@yurinosato.com,detail_5345,detail_1446,detail_4305,detail_5713,detail_6102,detail_1291
detail_1556,鷲鞍岳,わしくらだけ,"永平寺・奥越,大野市","自然・公園,山・川・湖",35.889921,136.667248,16,https://www.fuku-e.com/spot/detail_1556.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1556/1556_1_l.jpg,健脚者向きに国民宿舎と旧和泉支所前からの2ルートと初心者用に九頭竜ダムルート。全コースとも森に囲まれ、森林浴効果バッチリ。,大野市観光交流課 0779-66-1111,福井県大野市角野,JR九頭竜湖駅から徒歩10分(国民宿舎ルート口)/JR九頭竜湖駅から徒歩20分(役場前ルート口)/JR九頭竜湖駅からバス「九頭竜ダム前」下車 徒歩10分(ダムルート口),,,,,,,,,,,,,,detail_5519,detail_4414,detail_1436,detail_5979,detail_6102,detail_5713
detail_1558,誠市,まこといち,"丹南,鯖江市",,35.947402,136.184908,16,https://www.fuku-e.com/spot/detail_1558.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1558/1558_1_l.jpg,「誠市」は本山誠照寺の境内にて開かれている鯖江の名物、青空骨董市。骨董品のほかにも、地元の飲食店も店を構えます。季節に応じた様々なイベントも催され、毎回大勢の人でにぎわいます。毎年3月から12月の第2日曜日に開催されます。,本山誠市実行委員会(鯖江商工会議所内) 0778-51-2800,福井県鯖江市本町3-2-38 鯖江本山誠照寺 境内,福井鉄道(西鯖江駅)から徒歩約3分,6:00～14:00,1、2月は中止,無料,,あり,,https://ja-jp.facebook.com/kakedasikun/,20,,,,,,detail_1590,detail_1613,detail_1039,detail_1619,detail_2017,detail_6102
detail_1559,美浜ハートフル朝市～おいしい自然、ハートフル美浜～,みはまはーとふるあさいち,"若狭路,美浜町",,35.60455972009835,135.93657351275795,17,https://www.fuku-e.com/spot/detail_1559.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1559/1559_1_l.jpg,さわやかな日曜日の朝、とれたての新鮮な野菜を中心に、魚介類、花、加工品、工芸品などを安価で販売しています。期間は4月～12月で、朝9時より始まり売切れたら終了となります。※令和5年度より道の駅「若狭美浜はまびより」敷地内に会場が変わりました。,"美浜町役場産業振興課
0770-32-6706",福井県美浜町松原35-15-1（道の駅「若狭美浜はまびより」敷地内）,舞鶴若狭自動車道若狭美浜ICより車で約20分,毎週日曜日開催の8:00～売切れるまで,,無料,,,,https://wakasa-mihama.jp/spot/%E3%83%8F%E3%83%BC%E3%83%88%E3%83%95%E3%83%AB%E6%9C%9D%E5%B8%82/,,,,,,,detail_1590,detail_1613,detail_1415,detail_1025,detail_1626,detail_5713
detail_1561,福井神社,ふくいじんじゃ,"あわら・坂井・福井市,福井市","歴史・文化・史跡,寺社仏閣",36.066197,136.220052,16,https://www.fuku-e.com/spot/detail_1561.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1561/1561_1_l.jpg,御祭神は、第16代越前福井藩主・松平慶永公(春嶽)です。,福井神社　0776-22-7662,福井県福井市大手3-16-1,JR福井駅から徒歩約5分,,,,,,,,,,,,,,detail_1072,detail_1095,detail_4835,detail_2017,detail_1619,detail_4840
detail_1562,福井県内水面総合センター,ふくいけんないすいめんそうごうせんたー,"あわら・坂井・福井市,福井市",,36.094872,136.287177,16,https://www.fuku-e.com/spot/detail_1562.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1562/1562_1_l.jpg,アユの種苗生産業務、淡水魚の種苗生産技術の開発および河川・湖沼での調査研究業務、さらに見て触れて楽しむことをテーマとした展示ホールと人工のせせらぎが流れるふれあい広場をもつ開かれた試験研究機関です。,福井県内水面総合センター　0776-53-0232,福井県福井市中ﾉ郷町34-10,北陸自動車道福井北ICから約5分,9:00～16:30,毎週月曜日・祝日の翌日,無料,,あり,,http://www.pref.fukui.lg.jp/doc/naisuimen/,,,,,,,detail_1206,detail_1447,detail_4214,detail_5214,detail_1529,detail_1025
detail_1563,晴明神社,せいめいじんじゃ,"若狭路,敦賀市","歴史・文化・史跡,寺社仏閣",35.655956,136.068863,16,https://www.fuku-e.com/spot/detail_1563.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1563/1563_1_l.jpg,平安時代の陰陽師、安倍晴明を祀る神社。数々の火災から町を守ったとして、防火の守としても信仰を集めています。拝殿には、晴明が陰陽道の研究に使ったとされる『祈念石』が安置されています。,"敦賀観光案内所
0770-21-8686
(一社)敦賀観光協会
0770-22-8167",福井県敦賀市相生町8,"北陸自動車道敦賀ICから車で約10分
JR敦賀駅よりコミュニティバス「松原線」で「山車会館」下車/JR敦賀駅からぐるっと敦賀周遊バス「博物館通り」下車",9:00～16:00（不定）,平日は鍵がかかっております。来られる際は敦賀観光協会までご連絡ください。,無料,,,,https://tsuruga-kanko.jp/spot/shrines_temples/seimei-shrine/,,,,,,,detail_4982,detail_1109,detail_1578,detail_5811,detail_2017,detail_1264
detail_1565,道の駅「若狭おばま」,みちのえきわかさおばま,"若狭路,小浜市","道の駅・観光案内所等,道の駅,お土産店・商業施設",35.4920884892304,135.76292753219604,16,https://www.fuku-e.com/spot/detail_1565.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1565/1565_2_l.jpg,小浜市初となる道の駅「若狭おばま」は小浜市の玄関口として、観光やイベント等の様々な地域情報を発信すると共に観光客の皆さまを市内へと案内し、地場産農林水産物や市内特産品、地場産食材を召し上がっていただき、小浜市全体の産業の振興を図ることも目…,道の駅　若狭おばま　0770-56-3000,福井県小浜市和久里24-45-2,JR小浜駅から車で5分/舞鶴若狭自動車道小浜ICから車で1分,9:00～18:00　＊季節により異なる,,,,あり,7,"http://obamakankokyoku.com/,https://www.instagram.com/michinoekiobama/",96,,障害者用4台(2021.6月頃以降、台数変更あり※要問い合わせ),,,,detail_1599,detail_4847,detail_1237,detail_1621,detail_1120,detail_2017
detail_1566,常高寺,じょうこうじ,"若狭路,小浜市","歴史・文化・史跡,寺社仏閣",35.489569,135.73467,16,https://www.fuku-e.com/spot/detail_1566.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1566/1566_1_l.jpg,浅井三姉妹の次女・お初(常高院)が、夫・京極高次の菩提を弔うために建立。小浜出身の槐堂周虎禅師を迎えて開山。お初は大阪冬の陣・夏の陣で徳川、豊臣両家の和平で奔走したことでも歴史に名を残している。寛永10年(1633)、お初が江戸で亡くなり、常高寺に…,常高寺　0770-53-2327,福井県小浜市小浜浅間1,JR小浜駅から車で5分/舞鶴若狭自動車道小浜ICから車で10分,9:00～17:00,1月1日～4日、8月6日～17日、9月27日、不定休(要確認),400円,,あり,,,,,,"6月上旬~中旬、花菖蒲まつりを開催　
入園料300円、お茶とお菓子の振舞い450円　　
(詳細は問い合わせ下さい)",,,detail_1182,detail_1109,detail_1044,detail_1619,detail_4311,detail_1626
detail_1567,小浜城址,おばまじょうし,"若狭路,小浜市","歴史・文化・史跡,城",35.50422973900491,135.74631929397583,16,https://www.fuku-e.com/spot/detail_1567.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1567/1567_1_l.jpg,自然地形を巧みに利用した全国でも珍しい水城。慶長6年(1601)、若狭の国主となった京極高次(お初の夫)が築城に着手。寛永11年(1634)、酒井忠勝が城主となり、寛永19年(1641)に城が完成。酒井家14代238年間の居城となり、明治4年(1871)まで歴史は続いた。現在…,小浜市教育委員会文化課　0770-64-6034,福井県小浜市城内1-7-55,無,,,JR小浜駅から1.5Km、徒歩20分(駅からレンタサイクル有り)/舞鶴若狭自動車道小浜ICから車で10分,,あり,,http://www1.city.obama.fukui.jp/category/page.asp?Page=82,軽2,,,,,,detail_1016,detail_1006,detail_1018,detail_2017,detail_4311,detail_1619
detail_1568,小浜町並み保存資料館,おばままちなみほぞんしりょうかん,"若狭路,小浜市","歴史・文化・史跡,博物館・美術館・資料館",35.4929292356299,135.738909381615,18,https://www.fuku-e.com/spot/detail_1568.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1568/1568_1_l.jpg,平成20年6月に、伝統的な町並みが残る地域である小浜西組は、国の重要伝統的建造物群保存地区に選定されました。この資料館は大正期に建てられた京都風の伝統的な町家で、昭和10年までは日用品などを販売する小間物屋が営まれていました。,"小浜町並み保存資料館　
TEL　0770-53-3443",福井県小浜市小浜鹿島29,"JR小浜駅から徒歩10分/舞鶴若狭自動車道小浜ICから車で10分
","12月～3月:午前10時～午後4時
4～11月:午前10時～午後5時00分
",火曜(祝日の場合はその翌日)、12月28日～1月4日,無料,,,,,,,,,,,detail_1602,detail_1599,detail_1175,detail_2017,detail_4846,detail_1619
detail_1569,若狭姫神社(若狭一宮),わかさひめじんじゃ(わかさいちのみや),"若狭路,小浜市","歴史・文化・史跡,寺社仏閣",35.478809626564775,135.7803726196289,16,https://www.fuku-e.com/spot/detail_1569.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1569/1569_1_l.jpg,若狭姫神社は神社の記録によると、奈良時代初期にあたる養老5年(721)に創建されたといわれています。「若狭一の宮」は上社と下社の総称ですが、上社を「若狭彦神社」、下社を「若狭姫神社」と呼んでいます。　若狭彦神社は、和銅(わどう)7年(714年)に今の遠…,若狭の一宮(若狭姫神社)0770-56-1116,福井県小浜市遠敷65-41,JR東小浜駅から徒歩10分,,,無料,,,,https://www.fuku-e.com/fukutabi/detail_27.html,,,,,,,detail_1570,detail_1042,detail_1578,detail_2017,detail_1619,detail_4311
detail_1570,若狭彦神社(若狭一宮),わかさひこじんじゃ(わかさいちのみや),"若狭路,小浜市","歴史・文化・史跡,寺社仏閣",35.466122769487235,135.77861309051514,16,https://www.fuku-e.com/spot/detail_1570.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1570/1570_6_l.jpg,若狭彦神社は若狭彦神社(上社)と若狭姫神社(二社)に分かれていますが当神社は上社にして奈良時代の霊亀元年(715年)の鎮座であります。海幸山幸の神話で名高い彦火火出見尊【ひこほほでみのみこと】を若狭彦神とたたえておまつりしてあります。　ここより北1…,,福井県小浜市竜前28-7,JR東小浜駅から車で5分,,,無料,,あり,,https://www.fuku-e.com/fukutabi/detail_27.html,5,,,,,,detail_1569,detail_1042,detail_1095,detail_2017,detail_1619,detail_5811
detail_1571,山川登美子記念館,やまかわとみこきねんかん,"若狭路,小浜市","歴史・文化・史跡,博物館・美術館・資料館",35.498498,135.747041,16,https://www.fuku-e.com/spot/detail_1571.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1571/1571_1_l.jpg,当施設は、山川登美子の生家と遺品が小浜市に寄付されたことから、山川登美子記念館として平成19年4月に開館しました。登美子の愛用品や歌稿などを展示しています。映画「海賊と呼ばれた男」の「鐡造が結婚の報告をする木田の家」とい非常に印象深いシーンの…,"山川登美子記念館
0770-52-3221",福井県小浜市千種1-10-7,"小浜駅下車徒歩15分
市営広峰駐車場より徒歩5分
",9:00～17:00(入館16:30まで),火曜日(休日の場合は、翌日以降の直近の休日でない日)、年末年始(12月29日～1月3日),"大人・・・・・・300円
高校・大学生・・・・・・200円
中学生以下・・・・・・無料
【団体20人以上】
大人・・・・・・250円
高校・大学生・・・・・・150円",,あり,,,,,,,,,detail_1643,detail_1602,detail_1599,detail_2017,detail_2008,detail_2025
detail_1572,六呂師高原,ろくろしこうげん,"永平寺・奥越,大野市",自然・公園,36.023263,136.57663,16,https://www.fuku-e.com/spot/detail_1572.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1572/1572_6_l.jpg,のどかな牧歌風景の広がる高原一帯には、乳牛が放牧された「奥越高原牧場」、バーベキューもできる「円山公園」、露天風呂が楽しめる「トロン温浴施設うらら館」、乳製品作りが体験できる「ミルク工房奥越前」など、楽しめる施設がいっぱいで、アウトドアラ…,"(一財)大野市観光協会　0779-65-5521
トロン温浴施設うらら館　0779-67-7007
ミルク工房奥越前　0779-67-1166",福井県大野市南六呂師,中部縦貫自動車道大野ICから車で約30分,,,,,,,https://www.rokuroshi.org/,,,,※星空保護区認定制度はダークスカイ・インターナショナルが実施する、光害の影響のない、暗く美しい夜空を保護・保存するための優れた取り組みを称える制度です。(星空の世界遺産とも言われています。),,,detail_1460,detail_4455,detail_1282,detail_5713,detail_1667,detail_6102
detail_1573,天龍寺,てんりゅうじ,"永平寺・奥越,永平寺町","歴史・文化・史跡,寺社仏閣",36.090551,136.299665,16,https://www.fuku-e.com/spot/detail_1573.html,https://www.fuku-e.com/lsc/upfile/spot/0000/1573/1573_3_l.jpg,天龍寺は1653年に松岡の初代藩主松平昌勝公の命によって建てられた。昌勝公は祖母の死後、その魂の平安を念じ祖母への敬愛の情を表すためにこの寺院を建立した。寺の名前は一部この祖母(清涼)から、また一部は、最初の住職がそれ以前にいた寺の名前(天龍)か…,天竜寺0776-61-0471,福井県永平寺町松岡春日1-64,えちぜん鉄道「松岡駅」下車徒歩10分/北陸自動車道福井北ICから車で5分,,,,,あり,,http://tenryuji.net/sanzen.html,10,,,,,,detail_1121,detail_1096,detail_1085,detail_2025,detail_1264,detail_4839
